left,right,top,bottom,name
-59.70134615269814,-59.655352410151224,-3.8097840778432146,-3.8557778203901343,353
-59.70134615269814,-59.655352410151224,-3.8557778203901343,-3.901771562937054,354
-59.70134615269814,-59.655352410151224,-3.9017715629370535,-3.947765305483973,355
-59.70134615269814,-59.655352410151224,-3.7637903352962954,-3.809784077843215,356
-67.44930615073524,-67.40331240818831,-1.7352296330423664,-1.781223375589286,357
-67.44930615073524,-67.40331240818831,-1.8272171181362054,-1.8732108606831248,358
-67.44930615073524,-67.40331240818831,-1.781223375589286,-1.8272171181362054,359
-67.3573186656414,-67.31132492309447,-1.8272171181362054,-1.8732108606831248,360
-67.3573186656414,-67.31132492309447,-1.873210860683125,-1.9192046032300445,361
-67.3573186656414,-67.31132492309447,-1.781223375589286,-1.8272171181362054,362
-67.31132492309447,-67.26533118054755,-1.8272171181362054,-1.8732108606831248,363
-67.31132492309447,-67.26533118054755,-1.873210860683125,-1.9192046032300445,364
-67.31132492309447,-67.26533118054755,-1.9192046032300445,-1.965198345776964,365
-67.31132492309447,-67.26533118054755,-1.781223375589286,-1.8272171181362054,366
-67.26533118054756,-67.21933743800064,-1.8272171181362054,-1.8732108606831248,367
-67.26533118054756,-67.21933743800064,-1.9192046032300445,-1.965198345776964,368
-67.26533118054756,-67.21933743800064,-1.781223375589286,-1.8272171181362054,369
-67.21933743800064,-67.17334369545371,-1.8272171181362054,-1.8732108606831248,370
-67.21933743800064,-67.17334369545371,-1.873210860683125,-1.9192046032300445,371
-67.21933743800064,-67.17334369545371,-1.9192046032300445,-1.965198345776964,372
-67.21933743800064,-67.17334369545371,-1.781223375589286,-1.8272171181362054,373
-67.17334369545372,-67.1273499529068,-1.8272171181362054,-1.8732108606831248,374
-67.17334369545372,-67.1273499529068,-1.873210860683125,-1.9192046032300445,375
-67.17334369545372,-67.1273499529068,-1.9192046032300445,-1.965198345776964,376
-67.13597377963436,-67.08998003708743,-1.8272171181362054,-1.8732108606831248,377
-67.13597377963436,-67.08998003708743,-1.873210860683125,-1.9192046032300445,378
-67.40331240818831,-67.35731866564139,-1.8272171181362054,-1.8732108606831248,379
-67.40331240818831,-67.35731866564139,-1.781223375589286,-1.8272171181362054,380
-67.08998003708743,-67.0439862945405,-1.8272171181362054,-1.8732108606831248,381
-67.08998003708743,-67.0439862945405,-1.873210860683125,-1.9192046032300445,382
-66.99799255199359,-66.95199880944666,-1.8272171181362054,-1.8732108606831248,383
-66.99799255199359,-66.95199880944666,-1.873210860683125,-1.9192046032300445,384
-66.95199880944666,-66.90600506689974,-1.8272171181362054,-1.8732108606831248,385
-66.95199880944666,-66.90600506689974,-1.873210860683125,-1.9192046032300445,386
-66.95199880944666,-66.90600506689974,-1.9192046032300445,-1.965198345776964,387
-66.95199880944666,-66.90600506689974,-1.959449127958599,-2.0054428705055187,388
-66.90600506689975,-66.86001132435283,-1.8272171181362054,-1.8732108606831248,389
-66.90600506689975,-66.86001132435283,-1.873210860683125,-1.9192046032300445,390
-66.90600506689975,-66.86001132435283,-1.9192046032300445,-1.965198345776964,391
-66.86001132435283,-66.8140175818059,-1.8272171181362054,-1.8732108606831248,392
-66.86001132435283,-66.8140175818059,-1.781223375589286,-1.8272171181362054,393
-66.81401758180591,-66.76802383925899,-1.7352296330423664,-1.781223375589286,394
-66.81401758180591,-66.76802383925899,-1.781223375589286,-1.8272171181362054,395
-66.77664766598654,-66.73065392343962,-1.7352296330423664,-1.781223375589286,396
-66.77664766598654,-66.73065392343962,-1.781223375589286,-1.8272171181362054,397
-67.0439862945405,-66.99799255199358,-1.873210860683125,-1.9192046032300445,398
-66.91022714873512,-66.86423340618819,-1.8047592360332172,-1.8507529785801367,399
-66.91022714873512,-66.86423340618819,-1.8507529785801369,-1.8967467211270563,400
-66.91022714873512,-66.86423340618819,-1.8967467211270563,-1.9427404636739758,401
-66.81823966364128,-66.77224592109435,-1.8047592360332172,-1.8507529785801367,402
-66.81823966364128,-66.77224592109435,-1.7587654934862977,-1.8047592360332172,403
-66.77224592109435,-66.72625217854743,-1.8047592360332172,-1.8507529785801367,404
-66.77224592109435,-66.72625217854743,-1.7587654934862977,-1.8047592360332172,405
-66.72625217854744,-66.68025843600051,-1.8047592360332172,-1.8507529785801367,406
-66.72625217854744,-66.68025843600051,-1.8507529785801369,-1.8967467211270563,407
-66.72625217854744,-66.68025843600051,-1.7587654934862977,-1.8047592360332172,408
-66.68025843600051,-66.63426469345359,-1.8047592360332172,-1.8507529785801367,409
-66.68025843600051,-66.63426469345359,-1.8507529785801369,-1.8967467211270563,410
-66.68025843600051,-66.63426469345359,-1.7587654934862977,-1.8047592360332172,411
-66.6342646934536,-66.58827095090668,-1.8047592360332172,-1.8507529785801367,412
-66.6342646934536,-66.58827095090668,-1.7587654934862977,-1.8047592360332172,413
-66.59689477763423,-66.5509010350873,-1.8047592360332172,-1.8507529785801367,414
-66.59689477763423,-66.5509010350873,-1.7587654934862977,-1.8047592360332172,415
-66.86423340618819,-66.81823966364126,-1.8047592360332172,-1.8507529785801367,416
-67.48524816308581,-67.43925442053889,0.08632436087536993,0.04033061832845043,417
-67.48524816308581,-67.43925442053889,0.04607983614681538,8.609359989587839e-05,418
-67.39326067799198,-67.34726693544505,0.08632436087536993,0.04033061832845043,419
-67.39326067799198,-67.34726693544505,0.04607983614681538,8.609359989587839e-05,420
-67.34726693544505,-67.30127319289812,0.04607983614681538,8.609359989587839e-05,421
-67.30127319289814,-67.25527945035121,0.27029933106304793,0.22430558851612842,422
-67.30127319289814,-67.25527945035121,0.17831184596920893,0.13231810342228945,423
-67.30127319289814,-67.25527945035121,0.13231810342228945,0.08632436087536995,424
-67.30127319289814,-67.25527945035121,0.08632436087536993,0.04033061832845043,425
-67.30127319289814,-67.25527945035121,0.04607983614681538,8.609359989587839e-05,426
-67.30127319289814,-67.25527945035121,0.22430558851612842,0.1783118459692089,427
-67.25527945035121,-67.20928570780428,0.13231810342228945,0.08632436087536995,428
-67.25527945035121,-67.20928570780428,0.08632436087536993,0.04033061832845043,429
-67.25527945035121,-67.20928570780428,0.04607983614681538,8.609359989587839e-05,430
-67.2092857078043,-67.16329196525737,0.04607983614681538,8.609359989587839e-05,431
-67.43925442053889,-67.39326067799196,0.08632436087536993,0.04033061832845043,432
-67.43925442053889,-67.39326067799196,0.04607983614681538,8.609359989587839e-05,433
-67.21575357784995,-67.16975983530303,0.06368681571555798,0.017693073168638482,434
-67.21575357784995,-67.16975983530303,-0.028300669378281018,-0.07429441192520052,435
-67.21575357784995,-67.16975983530303,0.017693073168638482,-0.028300669378281018,436
-67.12376609275611,-67.07777235020919,-0.028300669378281018,-0.07429441192520052,437
-67.12376609275611,-67.07777235020919,-0.0742944119252005,-0.12028815447212,438
-67.12376609275611,-67.07777235020919,-0.12028815447212002,-0.1662818970190395,439
-67.07777235020919,-67.03177860766226,-0.12028815447212002,-0.1662818970190395,440
-67.07777235020919,-67.03177860766226,-0.16053267920067457,-0.20652642174759406,441
-67.03177860766228,-66.98578486511535,-0.12028815447212002,-0.1662818970190395,442
-67.03177860766228,-66.98578486511535,-0.16053267920067457,-0.20652642174759406,443
-66.98578486511535,-66.93979112256842,-0.16053267920067457,-0.20652642174759406,444
-66.93979112256844,-66.89379738002151,-0.12028815447212002,-0.1662818970190395,445
-66.93979112256844,-66.89379738002151,-0.16053267920067457,-0.20652642174759406,446
-66.90242120674907,-66.85642746420214,-0.12028815447212002,-0.1662818970190395,447
-66.90242120674907,-66.85642746420214,-0.16053267920067457,-0.20652642174759406,448
-67.16975983530303,-67.1237660927561,-0.028300669378281018,-0.07429441192520052,449
-67.16975983530303,-67.1237660927561,-0.0742944119252005,-0.12028815447212,450
-67.16975983530303,-67.1237660927561,0.017693073168638482,-0.028300669378281018,451
-66.9462589926141,-66.90026525006718,-0.18101426767859966,-0.22700801022551914,452
-66.9462589926141,-66.90026525006718,-0.13502052513168017,-0.18101426767859968,453
-66.85427150752027,-66.80827776497334,-0.18101426767859966,-0.22700801022551914,454
-66.85427150752027,-66.80827776497334,-0.13502052513168017,-0.18101426767859968,455
-66.80827776497334,-66.76228402242641,-0.18101426767859966,-0.22700801022551914,456
-66.80827776497334,-66.76228402242641,-0.22700801022551914,-0.27300175277243866,457
-66.76228402242643,-66.7162902798795,-0.18101426767859966,-0.22700801022551914,458
-66.76228402242643,-66.7162902798795,-0.22700801022551914,-0.27300175277243866,459
-66.7162902798795,-66.67029653733258,-0.22700801022551914,-0.27300175277243866,460
-66.7162902798795,-66.67029653733258,-0.27300175277243866,-0.31899549531935817,461
-66.67029653733259,-66.62430279478566,-0.27300175277243866,-0.31899549531935817,462
-66.67029653733259,-66.62430279478566,-0.3132462775009932,-0.3592400200479127,463
-66.63292662151322,-66.5869328789663,-0.27300175277243866,-0.31899549531935817,464
-66.63292662151322,-66.5869328789663,-0.3132462775009932,-0.3592400200479127,465
-66.90026525006718,-66.85427150752025,-0.18101426767859966,-0.22700801022551914,466
-66.90026525006718,-66.85427150752025,-0.13502052513168017,-0.18101426767859968,467
-49.30207740561388,-49.25608366306696,-7.6608187199828235,-7.706812462529743,468
-49.30207740561388,-49.25608366306696,-7.706812462529743,-7.752806205076662,469
-49.21008992052004,-49.16409617797312,-7.752806205076663,-7.798799947623582,470
-49.21008992052004,-49.16409617797312,-7.798799947623582,-7.844793690170501,471
-49.21008992052004,-49.16409617797312,-7.844793690170501,-7.890787432717421,472
-49.21008992052004,-49.16409617797312,-7.885038214899056,-7.931031957445975,473
-49.21008992052004,-49.16409617797312,-7.706812462529743,-7.752806205076662,474
-49.16409617797312,-49.1181024354262,-7.752806205076663,-7.798799947623582,475
-49.16409617797312,-49.1181024354262,-7.798799947623582,-7.844793690170501,476
-49.16409617797312,-49.1181024354262,-7.844793690170501,-7.890787432717421,477
-49.16409617797312,-49.1181024354262,-7.885038214899056,-7.931031957445975,478
-49.25608366306696,-49.21008992052004,-7.6608187199828235,-7.706812462529743,479
-49.25608366306696,-49.21008992052004,-7.752806205076663,-7.798799947623582,480
-49.25608366306696,-49.21008992052004,-7.706812462529743,-7.752806205076662,481
-49.21008992052004,-49.16409617797312,-7.840481776806728,-7.886475519353647,482
-49.21008992052004,-49.16409617797312,-7.932469261900567,-7.9784630044474865,483
-49.21008992052004,-49.16409617797312,-7.9784630044474865,-8.024456746994407,484
-49.21008992052004,-49.16409617797312,-8.024456746994407,-8.070450489541326,485
-49.21008992052004,-49.16409617797312,-8.06470127172296,-8.11069501426988,486
-49.21008992052004,-49.16409617797312,-7.886475519353647,-7.932469261900566,487
-49.16409617797312,-49.1181024354262,-7.840481776806728,-7.886475519353647,488
-49.16409617797312,-49.1181024354262,-7.886475519353647,-7.932469261900566,489
-49.25608366306696,-49.21008992052004,-8.024456746994407,-8.070450489541326,490
-49.25608366306696,-49.21008992052004,-8.06470127172296,-8.11069501426988,491
-68.22179233997794,-68.17579859743101,-3.015712982585025,-3.0617067251319448,492
-68.22179233997794,-68.17579859743101,-2.969719240038106,-3.0157129825850255,493
-68.1298048548841,-68.08381111233717,-3.015712982585025,-3.0617067251319448,494
-68.1298048548841,-68.08381111233717,-3.0617067251319448,-3.1077004676788644,495
-68.1298048548841,-68.08381111233717,-3.107700467678864,-3.1536942102257837,496
-68.1298048548841,-68.08381111233717,-2.969719240038106,-3.0157129825850255,497
-68.08381111233717,-68.03781736979025,-3.0617067251319448,-3.1077004676788644,498
-68.08381111233717,-68.03781736979025,-3.107700467678864,-3.1536942102257837,499
-68.08381111233717,-68.03781736979025,-3.1479449924074188,-3.1939387349543384,500
-68.03781736979026,-67.99182362724333,-3.0617067251319448,-3.1077004676788644,501
-68.03781736979026,-67.99182362724333,-3.107700467678864,-3.1536942102257837,502
-68.03781736979026,-67.99182362724333,-3.1479449924074188,-3.1939387349543384,503
-67.99182362724333,-67.94582988469641,-3.0617067251319448,-3.1077004676788644,504
-67.99182362724333,-67.94582988469641,-3.107700467678864,-3.1536942102257837,505
-67.99182362724333,-67.94582988469641,-3.1479449924074188,-3.1939387349543384,506
-67.94582988469642,-67.8998361421495,-3.015712982585025,-3.0617067251319448,507
-67.94582988469642,-67.8998361421495,-3.0617067251319448,-3.1077004676788644,508
-67.94582988469642,-67.8998361421495,-3.107700467678864,-3.1536942102257837,509
-67.94582988469642,-67.8998361421495,-3.1479449924074188,-3.1939387349543384,510
-67.94582988469642,-67.8998361421495,-2.969719240038106,-3.0157129825850255,511
-67.90845996887705,-67.86246622633013,-2.923725497491186,-2.969719240038106,512
-67.90845996887705,-67.86246622633013,-3.015712982585025,-3.0617067251319448,513
-67.90845996887705,-67.86246622633013,-3.0617067251319448,-3.1077004676788644,514
-67.90845996887705,-67.86246622633013,-3.107700467678864,-3.1536942102257837,515
-67.90845996887705,-67.86246622633013,-3.1479449924074188,-3.1939387349543384,516
-67.90845996887705,-67.86246622633013,-2.969719240038106,-3.0157129825850255,517
-68.17579859743101,-68.12980485488409,-3.015712982585025,-3.0617067251319448,518
-68.17579859743101,-68.12980485488409,-3.0617067251319448,-3.1077004676788644,519
-68.17579859743101,-68.12980485488409,-3.107700467678864,-3.1536942102257837,520
-68.17579859743101,-68.12980485488409,-2.969719240038106,-3.0157129825850255,521
-62.707012397339845,-62.661018654792926,-0.8335140800526628,-0.8795078225995823,522
-62.707012397339845,-62.661018654792926,-0.9255015651465018,-0.9714953076934213,523
-62.707012397339845,-62.661018654792926,-0.9714953076934213,-1.0174890502403409,524
-62.707012397339845,-62.661018654792926,-1.0174890502403409,-1.0634827927872603,525
-62.707012397339845,-62.661018654792926,-1.0577335749688954,-1.1037273175158149,526
-62.707012397339845,-62.661018654792926,-0.8795078225995823,-0.9255015651465017,527
-62.61502491224601,-62.56903116969909,-0.9255015651465018,-0.9714953076934213,528
-62.61502491224601,-62.56903116969909,-0.9714953076934213,-1.0174890502403409,529
-62.61502491224601,-62.56903116969909,-1.0174890502403409,-1.0634827927872603,530
-62.61502491224601,-62.56903116969909,-1.0577335749688954,-1.1037273175158149,531
-62.61502491224601,-62.56903116969909,-0.8795078225995823,-0.9255015651465017,532
-62.56903116969909,-62.52303742715217,-0.9255015651465018,-0.9714953076934213,533
-62.56903116969909,-62.52303742715217,-0.9714953076934213,-1.0174890502403409,534
-62.56903116969909,-62.52303742715217,-1.0174890502403409,-1.0634827927872603,535
-62.56903116969909,-62.52303742715217,-1.0577335749688954,-1.1037273175158149,536
-62.56903116969909,-62.52303742715217,-0.8795078225995823,-0.9255015651465017,537
-62.52303742715217,-62.47704368460525,-0.9255015651465018,-0.9714953076934213,538
-62.52303742715217,-62.47704368460525,-0.9714953076934213,-1.0174890502403409,539
-62.52303742715217,-62.47704368460525,-1.0174890502403409,-1.0634827927872603,540
-62.52303742715217,-62.47704368460525,-1.0577335749688954,-1.1037273175158149,541
-62.52303742715217,-62.47704368460525,-0.8795078225995823,-0.9255015651465017,542
-62.47704368460525,-62.43104994205833,-0.9255015651465018,-0.9714953076934213,543
-62.47704368460525,-62.43104994205833,-0.9714953076934213,-1.0174890502403409,544
-62.47704368460525,-62.43104994205833,-1.0174890502403409,-1.0634827927872603,545
-62.47704368460525,-62.43104994205833,-1.0577335749688954,-1.1037273175158149,546
-62.43104994205833,-62.38505619951141,-0.8335140800526628,-0.8795078225995823,547
-62.43104994205833,-62.38505619951141,-0.9714953076934213,-1.0174890502403409,548
-62.43104994205833,-62.38505619951141,-1.0577335749688954,-1.1037273175158149,549
-62.393680026238954,-62.347686283692035,-0.8335140800526628,-0.8795078225995823,550
-62.393680026238954,-62.347686283692035,-0.9714953076934213,-1.0174890502403409,551
-62.393680026238954,-62.347686283692035,-1.0174890502403409,-1.0634827927872603,552
-62.393680026238954,-62.347686283692035,-1.0577335749688954,-1.1037273175158149,553
-62.393680026238954,-62.347686283692035,-0.8795078225995823,-0.9255015651465017,554
-62.661018654792926,-62.61502491224601,-0.8335140800526628,-0.8795078225995823,555
-62.661018654792926,-62.61502491224601,-0.9255015651465018,-0.9714953076934213,556
-62.661018654792926,-62.61502491224601,-0.9714953076934213,-1.0174890502403409,557
-62.661018654792926,-62.61502491224601,-1.0174890502403409,-1.0634827927872603,558
-62.661018654792926,-62.61502491224601,-1.0577335749688954,-1.1037273175158149,559
-62.661018654792926,-62.61502491224601,-0.8795078225995823,-0.9255015651465017,560
-67.95229775474208,-67.90630401219515,-2.9682819355835144,-3.014275678130434,561
-67.86031026964824,-67.81431652710131,-2.8360499257611207,-2.8820436683080404,562
-67.86031026964824,-67.81431652710131,-2.8820436683080404,-2.92803741085496,563
-67.86031026964824,-67.81431652710131,-2.9280374108549596,-2.9740311534018793,564
-67.86031026964824,-67.81431652710131,-2.9682819355835144,-3.014275678130434,565
-67.81431652710131,-67.76832278455439,-2.7440624406672818,-2.7900561832142015,566
-67.81431652710131,-67.76832278455439,-2.8360499257611207,-2.8820436683080404,567
-67.81431652710131,-67.76832278455439,-2.8820436683080404,-2.92803741085496,568
-67.81431652710131,-67.76832278455439,-2.9280374108549596,-2.9740311534018793,569
-67.81431652710131,-67.76832278455439,-2.9682819355835144,-3.014275678130434,570
-67.81431652710131,-67.76832278455439,-2.7900561832142015,-2.836049925761121,571
-67.7683227845544,-67.72232904200747,-2.7440624406672818,-2.7900561832142015,572
-67.7683227845544,-67.72232904200747,-2.8360499257611207,-2.8820436683080404,573
-67.7683227845544,-67.72232904200747,-2.7900561832142015,-2.836049925761121,574
-67.72232904200747,-67.67633529946055,-2.7440624406672818,-2.7900561832142015,575
-67.72232904200747,-67.67633529946055,-2.7900561832142015,-2.836049925761121,576
-67.67633529946056,-67.63034155691363,-2.7440624406672818,-2.7900561832142015,577
-67.67633529946056,-67.63034155691363,-2.7900561832142015,-2.836049925761121,578
-67.63896538364119,-67.59297164109427,-2.7440624406672818,-2.7900561832142015,579
-67.63896538364119,-67.59297164109427,-2.7900561832142015,-2.836049925761121,580
-67.90630401219515,-67.86031026964822,-2.9280374108549596,-2.9740311534018793,581
-67.90630401219515,-67.86031026964822,-2.9682819355835144,-3.014275678130434,582
-68.8506130388616,-68.80461929631467,-2.889948842808292,-2.9359425853552117,583
-68.8506130388616,-68.80461929631467,-2.9359425853552117,-2.9819363279021314,584
-68.8506130388616,-68.80461929631467,-2.8439551002613728,-2.8899488428082925,585
-68.75862555376776,-68.71263181122083,-2.889948842808292,-2.9359425853552117,586
-68.75862555376776,-68.71263181122083,-2.8439551002613728,-2.8899488428082925,587
-68.71263181122083,-68.6666380686739,-2.889948842808292,-2.9359425853552117,588
-68.71263181122083,-68.6666380686739,-2.8439551002613728,-2.8899488428082925,589
-68.66663806867392,-68.62064432612699,-2.889948842808292,-2.9359425853552117,590
-68.66663806867392,-68.62064432612699,-2.8439551002613728,-2.8899488428082925,591
-68.62064432612699,-68.57465058358007,-2.889948842808292,-2.9359425853552117,592
-68.62064432612699,-68.57465058358007,-2.8439551002613728,-2.8899488428082925,593
-68.57465058358008,-68.52865684103315,-2.889948842808292,-2.9359425853552117,594
-68.57465058358008,-68.52865684103315,-2.8439551002613728,-2.8899488428082925,595
-68.53728066776071,-68.49128692521379,-2.889948842808292,-2.9359425853552117,596
-68.53728066776071,-68.49128692521379,-2.8439551002613728,-2.8899488428082925,597
-68.80461929631467,-68.75862555376774,-2.889948842808292,-2.9359425853552117,598
-68.80461929631467,-68.75862555376774,-2.9359425853552117,-2.9819363279021314,599
-68.80461929631467,-68.75862555376774,-2.8439551002613728,-2.8899488428082925,600
-68.49128692521379,-68.44529318266686,-2.889948842808292,-2.9359425853552117,601
-68.49128692521379,-68.44529318266686,-2.8439551002613728,-2.8899488428082925,602
-68.39929944011995,-68.35330569757302,-2.889948842808292,-2.9359425853552117,603
-68.39929944011995,-68.35330569757302,-2.9359425853552117,-2.9819363279021314,604
-68.39929944011995,-68.35330569757302,-2.8439551002613728,-2.8899488428082925,605
-68.35330569757302,-68.3073119550261,-2.889948842808292,-2.9359425853552117,606
-68.35330569757302,-68.3073119550261,-2.9359425853552117,-2.9819363279021314,607
-68.35330569757302,-68.3073119550261,-2.8439551002613728,-2.8899488428082925,608
-68.30731195502611,-68.26131821247918,-2.889948842808292,-2.9359425853552117,609
-68.30731195502611,-68.26131821247918,-2.9359425853552117,-2.9819363279021314,610
-68.30731195502611,-68.26131821247918,-2.981936327902131,-3.0279300704490506,611
-68.30731195502611,-68.26131821247918,-3.0221808526306857,-3.0681745951776054,612
-68.26131821247918,-68.21532446993226,-2.9359425853552117,-2.9819363279021314,613
-68.26131821247918,-68.21532446993226,-2.981936327902131,-3.0279300704490506,614
-68.26131821247918,-68.21532446993226,-3.0221808526306857,-3.0681745951776054,615
-68.21532446993227,-68.16933072738534,-2.981936327902131,-3.0279300704490506,616
-68.21532446993227,-68.16933072738534,-3.0221808526306857,-3.0681745951776054,617
-68.1779545541129,-68.13196081156597,-2.981936327902131,-3.0279300704490506,618
-68.1779545541129,-68.13196081156597,-3.0221808526306857,-3.0681745951776054,619
-68.44529318266686,-68.39929944011993,-2.889948842808292,-2.9359425853552117,620
-68.44529318266686,-68.39929944011993,-2.9359425853552117,-2.9819363279021314,621
-68.44529318266686,-68.39929944011993,-2.8439551002613728,-2.8899488428082925,622
-68.31153403686147,-68.26554029431455,-2.9776244145383575,-3.023618157085277,623
-68.31153403686147,-68.26554029431455,-3.023618157085277,-3.069611899632197,624
-68.21954655176764,-68.17355280922071,-2.9776244145383575,-3.023618157085277,625
-68.21954655176764,-68.17355280922071,-3.023618157085277,-3.069611899632197,626
-68.17355280922071,-68.12755906667378,-2.9776244145383575,-3.023618157085277,627
-68.17355280922071,-68.12755906667378,-3.0696118996321964,-3.115605642179116,628
-68.17355280922071,-68.12755906667378,-3.023618157085277,-3.069611899632197,629
-68.1275590666738,-68.08156532412687,-2.9776244145383575,-3.023618157085277,630
-68.1275590666738,-68.08156532412687,-3.0696118996321964,-3.115605642179116,631
-68.1275590666738,-68.08156532412687,-3.023618157085277,-3.069611899632197,632
-68.08156532412687,-68.03557158157994,-3.0696118996321964,-3.115605642179116,633
-68.08156532412687,-68.03557158157994,-3.115605642179116,-3.1615993847260357,634
-68.08156532412687,-68.03557158157994,-3.1615993847260353,-3.207593127272955,635
-68.03557158157996,-67.98957783903303,-3.0696118996321964,-3.115605642179116,636
-68.03557158157996,-67.98957783903303,-3.115605642179116,-3.1615993847260357,637
-68.03557158157996,-67.98957783903303,-3.1615993847260353,-3.207593127272955,638
-67.99820166576059,-67.95220792321366,-3.0696118996321964,-3.115605642179116,639
-67.99820166576059,-67.95220792321366,-3.115605642179116,-3.1615993847260357,640
-67.99820166576059,-67.95220792321366,-3.1615993847260353,-3.207593127272955,641
-68.26554029431455,-68.21954655176762,-2.9776244145383575,-3.023618157085277,642
-68.26554029431455,-68.21954655176762,-3.023618157085277,-3.069611899632197,643
-68.21954655176764,-68.17355280922071,-3.3359623813736343,-3.381956123920554,644
-68.17355280922071,-68.12755906667378,-3.1117428864574017,-3.1577366290043214,645
-68.1275590666738,-68.08156532412687,-3.1117428864574017,-3.1577366290043214,646
-68.08156532412687,-68.03557158157994,-3.1117428864574017,-3.1577366290043214,647
-68.08156532412687,-68.03557158157994,-3.3359623813736343,-3.381956123920554,648
-68.08156532412687,-68.03557158157994,-3.1577366290043214,-3.203730371551241,649
-68.03557158157996,-67.98957783903303,-3.1117428864574017,-3.1577366290043214,650
-68.03557158157996,-67.98957783903303,-3.3359623813736343,-3.381956123920554,651
-68.03557158157996,-67.98957783903303,-3.1577366290043214,-3.203730371551241,652
-67.99820166576059,-67.95220792321366,-3.1117428864574017,-3.1577366290043214,653
-67.99820166576059,-67.95220792321366,-3.1577366290043214,-3.203730371551241,654
-68.26554029431455,-68.21954655176762,-3.3359623813736343,-3.381956123920554,655
-67.03609052102605,-66.99009677847913,-0.18101426767859963,-0.22700801022551914,656
-67.03609052102605,-66.99009677847913,-0.1350205251316801,-0.18101426767859963,657
-66.94410303593222,-66.89810929338529,-0.18101426767859963,-0.22700801022551914,658
-66.94410303593222,-66.89810929338529,-0.1350205251316801,-0.18101426767859963,659
-66.89810929338529,-66.85211555083836,-0.18101426767859963,-0.22700801022551914,660
-66.89810929338529,-66.85211555083836,-0.1350205251316801,-0.18101426767859963,661
-66.85211555083838,-66.80612180829145,-0.18101426767859963,-0.22700801022551914,662
-66.85211555083838,-66.80612180829145,-0.1350205251316801,-0.18101426767859963,663
-66.80612180829145,-66.76012806574452,-0.18101426767859963,-0.22700801022551914,664
-66.80612180829145,-66.76012806574452,-0.2270080102255191,-0.2730017527724386,665
-66.76012806574454,-66.71413432319761,-0.18101426767859963,-0.22700801022551914,666
-66.76012806574454,-66.71413432319761,-0.2270080102255191,-0.2730017527724386,667
-66.72275814992517,-66.67676440737824,-0.2270080102255191,-0.2730017527724386,668
-66.72275814992517,-66.67676440737824,-0.27300175277243866,-0.31899549531935817,669
-66.99009677847913,-66.9441030359322,-0.18101426767859963,-0.22700801022551914,670
-66.99009677847913,-66.9441030359322,-0.1350205251316801,-0.18101426767859963,671
-66.49701151902593,-66.451017776479,-0.34271101882011346,-0.38870476136703297,672
-66.49701151902593,-66.451017776479,-0.38870476136703297,-0.4346985039139525,673
-66.4050240339321,-66.35903029138517,-0.34271101882011346,-0.38870476136703297,674
-66.4050240339321,-66.35903029138517,-0.38870476136703297,-0.4346985039139525,675
-66.4050240339321,-66.35903029138517,-0.4346985039139525,-0.480692246460872,676
-66.35903029138517,-66.31303654883824,-0.34271101882011346,-0.38870476136703297,677
-66.35903029138517,-66.31303654883824,-0.38870476136703297,-0.4346985039139525,678
-66.35903029138517,-66.31303654883824,-0.4346985039139525,-0.480692246460872,679
-66.31303654883826,-66.26704280629133,-0.34271101882011346,-0.38870476136703297,680
-66.31303654883826,-66.26704280629133,-0.38870476136703297,-0.4346985039139525,681
-66.26704280629133,-66.2210490637444,-0.34271101882011346,-0.38870476136703297,682
-66.26704280629133,-66.2210490637444,-0.38870476136703297,-0.4346985039139525,683
-66.26704280629133,-66.2210490637444,-0.296717276273194,-0.3427110188201135,684
-66.22104906374442,-66.17505532119749,-0.34271101882011346,-0.38870476136703297,685
-66.22104906374442,-66.17505532119749,-0.296717276273194,-0.3427110188201135,686
-66.18367914792505,-66.13768540537812,-0.2507235337262745,-0.296717276273194,687
-66.18367914792505,-66.13768540537812,-0.34271101882011346,-0.38870476136703297,688
-66.18367914792505,-66.13768540537812,-0.296717276273194,-0.3427110188201135,689
-66.451017776479,-66.40502403393208,-0.34271101882011346,-0.38870476136703297,690
-66.451017776479,-66.40502403393208,-0.38870476136703297,-0.4346985039139525,691
-66.451017776479,-66.40502403393208,-0.4346985039139525,-0.480692246460872,692
-66.76659593579019,-66.72060219324327,-0.1788583109967128,-0.2248520535436323,693
-66.76659593579019,-66.72060219324327,-0.2248520535436323,-0.2708457960905518,694
-66.67460845069635,-66.62861470814943,-0.2708457960905518,-0.31683953863747133,695
-66.67460845069635,-66.62861470814943,-0.3168395386374713,-0.3628332811843908,696
-66.62861470814943,-66.5826209656025,-0.3168395386374713,-0.3628332811843908,697
-66.58262096560252,-66.53662722305559,-0.3168395386374713,-0.3628332811843908,698
-66.58262096560252,-66.53662722305559,-0.3628332811843908,-0.4088270237313103,699
-66.53662722305559,-66.49063348050866,-0.3168395386374713,-0.3628332811843908,700
-66.53662722305559,-66.49063348050866,-0.3628332811843908,-0.4088270237313103,701
-66.49063348050868,-66.44463973796175,-0.3628332811843908,-0.4088270237313103,702
-66.49063348050868,-66.44463973796175,-0.40307780591294534,-0.44907154845986486,703
-66.45326356468931,-66.40726982214238,-0.3628332811843908,-0.4088270237313103,704
-66.45326356468931,-66.40726982214238,-0.40307780591294534,-0.44907154845986486,705
-66.72060219324327,-66.67460845069634,-0.2708457960905518,-0.31683953863747133,706
